fixed acidity,volatile acidity,critric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
3.876779764,0.31,0.351021969,7.4,0.013179027,32.08958365,74.92125085,0.9963,2.821398657,0.837738768,11.00972707,4
12.10292155,0.33,1.066878077,2.6,0.301816644,184.5387518,302.6854721,0.9913,3.426852571,0.516063949,10.32985894,6
9.576582925,0.2,1.172634081,1.4,0.049436136,153.1008984,131.7478229,0.994,2.718359841,0.319892771,12.09995406,5
8.320594898,0.16,0.335189654,1.2,0.312279734,178.0902932,218.5880242,0.99058,3.009728015,0.911374152,9.153996593,6
3.743893777,0.26,0.683304059,5.1,0.095476923,47.17278596,226.2233272,0.9944,3.255385965,0.87052487,10.69202723,5
14.28699232,0.42,1.040376691,1.4,0.255016447,226.0911535,175.9166888,0.9944,2.973890723,1.008435469,11.38454975,6
9.145492885,0.23,1.402923628,9.3,0.022870067,132.0919506,218.0061539,0.99574,3.702819321,0.437815394,11.64283861,6
10.15919509,0.3,1.028974099,14.9,0.305523125,251.8436984,299.5788198,0.9983,2.769585287,0.374217401,8.592439453,6
9.270890254,0.21,0.801143788,2.1,0.14865798,50.34229263,101.3386233,0.9936,2.830793628,0.291895319,10.88604439,5
12.19433675,0.28,0.203728343,1.3,0.00532202,66.29440309,252.3062374,0.99293,3.612725822,0.852330656,12.48442735,6
5.704660015,0.24,0.814259089,14.9,0.32443294,287.2559831,431.2158019,0.99839,3.60620988,0.642129383,11.75185015,7
9.058340865,0.54,1.573571992,2,0.043760319,194.4238189,68.60525787,0.9931,3.819563061,0.564005128,13.23387922,6
6.160441486,0.32,0.771809398,1.5,0.029854316,76.09519692,350.8809192,0.98923,2.72686014,0.785117105,13.51601476,6
12.47954444,0.41,0.448916413,1.3,0.196073504,129.3180606,191.4774776,0.99228,3.024620304,0.9615051,12.58824821,6
7.524840346,0.2,1.732644054,13.9,0.2676776,94.60814158,352.6029329,0.99855,3.243908618,0.624025874,13.35212567,6
9.187830033,0.24,1.570355247,17.8,0.065371667,127.3855948,418.5805275,0.9998,3.048778182,0.989300081,10.30856313,6
7.506598351,0.39,1.498529966,2.7,0.185007193,185.5221379,332.0261166,0.99325,3.238224785,0.408893505,9.857196909,5
14.05796179,0.28,0.115291585,12.7,0.20221927,131.6863266,257.2250782,0.998,2.911141189,0.791294907,10.93654459,6
13.72283451,0.39,0.983103479,4.9,0.288744893,246.0099639,384.1882867,0.9918,3.664462683,0.240864852,10.75363372,7
14.955778,0.3,0.840300811,1.6,0.322435227,185.3277959,53.69835662,0.98914,2.714597724,0.949601481,9.119001288,7
9.75064068,0.23,0.88523685,12.9,0.140250929,82.87632407,165.1934037,0.998,3.211698838,0.463025304,10.57476997,6
10.41732604,0.24,0.180199207,2,0.314469078,147.5635808,18.87750015,0.99,3.367245634,0.506850586,9.76388001,6
3.316173608,0.33,0.762628678,9.7,0.267697271,99.96480592,389.579469,0.9954,3.474140142,0.392442805,9.008062419,5
13.91403236,0.27,0.63891367,7.8,0.034304883,151.520952,136.2416677,0.9976,2.875975153,1.022497051,11.07553994,6
7.708765474,0.27,0.055402163,1.5,0.332729675,278.7876423,320.3713278,0.99076,2.712654811,0.822985751,10.10873099,6
9.5789407,0.26,1.509297011,9.2,0.062478213,262.5233822,337.122522,0.9961,3.819354652,0.825202316,9.617136333,7
9.651312206,0.3,0.566325943,1.1,0.237495464,148.9053497,160.7374726,0.98871,3.495751818,0.448761744,10.81620708,7
14.75033239,0.4,0.411449662,9.5,0.302025727,120.0826461,246.3728721,0.9955,3.835851272,0.551215316,11.6068867,7
4.7843118,0.28,1.13789006,7.7,0.174900948,240.577357,306.2738876,0.9974,2.733789634,0.8223498,13.25096152,5
6.553378498,0.18,0.305504425,1.1,0.126303139,154.7481818,295.6405516,0.9925,3.803140422,0.834465852,9.902177872,6
11.1161007,0.32,0.039248533,4.75,0.132651322,62.58548001,127.6052204,0.991,3.036023468,0.252637742,10.12098487,6
8.974413593,0.18,1.648772264,5.8,0.066262298,22.40909807,247.6424232,0.99576,3.60596292,0.909040542,10.35813749,6
6.404616596,0.21,0.973261716,14.5,0.262505758,43.54529618,61.11429317,0.9991,3.274937198,0.395932313,9.31535103,5
11.50035766,0.39,0.334310278,3.6,0.2186138,284.1041857,419.160724,0.99144,3.768006054,1.063752305,10.34791287,7
4.417108752,0.39,1.327529844,1.7,0.337117525,281.2019109,324.934985,0.9894,2.956541441,0.589500718,12.43173634,6
7.031142875,0.24,0.434202345,20.2,0.214237442,239.9545458,193.9513379,0.99976,3.328647674,0.741625484,9.501785576,6
7.552439039,0.32,1.663885001,8.7,0.094358372,83.81550409,315.9258612,0.99568,2.793821405,0.417252516,8.154951469,4
13.79406518,0.28,1.178433506,5.4,0.15137844,31.15699318,262.570953,0.99435,3.391258374,0.344221872,11.39008975,6
9.896296876,0.3,1.474183859,2.2,0.129239627,48.66829577,197.3657423,0.99445,3.51202494,0.722617745,12.10523712,6
13.71156947,0.34,0.816029948,1.6,0.127394767,27.53452134,403.6891716,0.9946,2.841434802,1.003419477,10.28616785,5
6.379604539,0.25,1.170990018,10.7,0.223767926,24.29808272,362.7725292,0.9967,3.113393603,0.872007007,10.19067173,5
13.39535806,0.24,1.080267788,1.4,0.217239161,240.2172432,245.6099141,0.99358,3.204471379,0.247141448,11.53610522,6
3.706556572,0.3,1.217617032,1.2,0.279407327,161.8551554,296.8742767,0.9933,3.165459262,1.069970037,11.79616261,5
6.880098528,0.3,1.431662936,1.6,0.013553668,211.6469061,426.7249538,0.988245,3.130379912,0.225799823,10.64645927,6
13.03417648,0.31,0.879730273,0.9,0.295731205,266.8210872,403.4687634,0.99249,3.115939752,0.374371693,12.25580316,6
10.03443151,0.16,0.470263931,1.4,0.306331592,241.3789102,41.92388696,0.99108,3.769135458,0.884588745,13.53574728,8
9.913458311,0.24,0.732509782,1,0.198981979,54.70307073,274.2188444,0.98988,2.971470921,0.963373369,11.5274236,6
12.3078824,0.22,1.59813664,7.5,0.241923656,126.6721207,314.8639566,0.9948,3.539378798,0.642801214,13.68414794,7
12.82856849,0.19,0.930388554,6.9,0.282456396,175.0123863,412.9243525,0.9933,3.539931119,0.251609933,12.60513092,7
8.193974992,0.4,0.794077259,8.8,0.205672447,156.9778032,180.5022618,0.99576,3.621905644,0.466780555,9.473823999,6
12.24442062,0.25,1.50071406,2.9,0.26982748,11.84092439,91.35842863,0.9934,3.498533809,0.798458006,11.15405597,6
3.918354044,0.37,1.14094366,4.7,0.079767819,9.816623252,347.6783162,0.991,2.915845932,0.470620141,13.07267647,5
6.572853583,0.37,1.44521105,2,0.036298003,258.7611185,45.61878803,0.9946,3.513862682,0.22904827,13.87238077,6
7.030714021,0.29,1.369809805,2.3,0.074740089,34.94596639,220.1095972,0.9931,3.194909287,0.686081699,12.74839038,5
10.12701014,0.2,1.327003623,15,0.036192735,179.0001869,282.5612518,1.0008,3.111754938,0.382396143,13.50827195,6
12.08617965,0.22,0.642599583,16.55,0.219287866,247.0531627,163.503188,0.99665,2.811302858,0.793892019,8.296875488,7
9.805769628,0.17,0.290121103,2.6,0.016560793,135.0412903,228.0313397,0.99146,3.686818675,1.008735495,11.76927227,7
4.199925276,0.16,1.695272962,1.6,0.32941366,43.17811802,49.61973776,0.992,2.950090448,0.414164321,9.670294741,5
9.418163177,0.21,0.483326317,2.7,0.098271384,196.8365972,353.6971339,0.99405,2.976002838,0.588553225,8.367163491,5
4.223023661,0.53,1.448684586,6.1,0.161210311,182.7400698,428.3982566,0.99118,3.528632726,0.978414578,11.14047386,6
8.50766866,0.25,1.414257133,13.2,0.299222052,126.9565091,366.3383456,0.9976,3.015502534,0.503007684,8.087020909,5
10.38666478,0.27,0.759693499,13.9,0.232794676,93.5846064,193.1478881,0.9953,3.831108523,0.572154177,9.69427875,7
13.21884466,0.45,0.641579526,6.4,0.06122722,222.0257607,147.1792682,0.98944,3.230228501,0.266505307,13.74489809,8
13.20631357,0.26,0.685813668,10.7,0.186416432,35.91586712,174.0905381,0.99606,3.402917592,0.229308981,9.974903225,6
14.2827483,0.26,0.932911486,7,0.140563636,32.67519297,142.0905592,0.99176,2.901741003,1.041538692,10.86414483,7
6.58354411,0.32,1.27033829,12.9,0.095980976,63.88110683,326.7722384,0.99831,2.816986195,0.236851081,12.73567135,5
6.085807297,0.26,0.04876193,9.2,0.23037924,147.863068,303.8019059,0.9961,3.084814615,0.902828757,13.05019447,6
6.166977431,0.33,1.074600495,1.6,0.126733153,128.5642486,377.482618,0.9943,3.753606204,0.79311672,9.37322576,5
13.03997771,0.23,1.185883228,1.8,0.125457554,154.8219338,54.40317843,0.9925,3.128147705,0.59608976,8.552830968,6
6.197449883,0.22,1.257153006,12.4,0.010435851,3.90577114,304.114285,0.99728,3.176065163,0.950823293,12.32068682,5
6.348415918,0.16,0.048649981,8.3,0.126369353,238.1185818,394.1808584,0.9958,3.691451588,0.479732705,11.8655982,7
12.35342819,0.23,1.024981701,1.1,0.084830232,50.79922379,140.0521331,0.9929,3.031227654,0.565024555,12.05068496,6
3.045668069,0.29,1.568203432,16,0.073130348,261.2242096,232.326401,0.99954,3.285849491,0.916733278,11.32617617,6
14.36270369,0.36,0.607112743,1.7,0.046643505,10.09010171,71.55812208,0.9898,2.890475851,0.724432107,8.093330038,6
6.080468768,0.21,0.235912645,1.8,0.010240223,207.388893,314.5862829,0.991,2.956211777,0.358069489,12.44834411,6
9.942509432,0.13,0.675008735,4.7,0.211165643,149.0448548,168.3363285,0.995,2.884554372,0.924065301,9.710184086,6
4.581054248,0.14,0.181332245,2.7,0.104378785,260.1426678,132.2343793,0.9924,3.17444223,0.90024022,13.83718193,7
12.80864584,0.24,0.130206855,10.05,0.302029452,50.35651089,238.2093674,0.99375,2.716185108,0.958868783,12.88380787,6
13.40831524,0.28,0.130052322,1.5,0.183086286,43.99313822,305.7534598,0.9918,3.553195088,0.951857346,11.92825275,7
7.527044656,0.3,1.010270687,14.3,0.142428647,249.9764219,255.9995147,0.9991,3.09444931,0.666784954,10.78478321,6
5.963939382,0.27,0.158863295,3.8,0.05352656,281.9553613,251.2373426,0.9958,3.112597682,0.847534135,8.623781597,5
12.35834636,0.38,0.171223111,12.8,0.203379744,286.6704874,175.3060587,0.9984,2.928233496,0.846644009,12.90163723,7
10.07939908,0.23,0.497115134,0.9,0.243570957,181.6460596,432.8770366,0.9928,2.733769102,0.982828847,8.151948863,5
14.04187171,0.415,1.33837081,1.4,0.205891108,21.8269954,59.54662456,0.9922,3.500326247,0.928970464,11.2773417,6
14.59744243,0.27,0.722677884,20.7,0.255607096,137.7287198,53.05336648,1.001,3.128676517,0.471782951,11.30953871,6
10.82624127,0.32,0.276056337,4.75,0.028797122,161.6941242,443.8502597,0.991,3.117534299,0.646741295,12.18893902,7
10.32559102,0.2,0.564865117,1.7,0.231860804,64.63228108,296.2770213,0.99374,2.891318935,0.500884295,8.080668806,5
5.905440889,0.14,1.052893155,7.6,0.237253253,228.3783599,432.6896859,0.9966,3.688181447,0.78930095,10.54107579,6
6.375985941,0.19,0.017422573,14.5,0.213978591,43.26956372,234.4665945,0.9986,3.221704635,0.286939976,8.129043469,5
8.704056729,0.19,1.412558756,3.7,0.18901857,79.6824668,370.3988958,0.99173,2.719059312,0.655407985,10.9866561,6
12.13945386,0.34,0.133282583,4.7,0.110450218,188.9897003,133.1550801,0.99165,3.837186899,0.247653474,8.593107108,7
6.448675597,0.34,1.324002837,7.3,0.206984512,180.5577244,208.1418137,0.998,3.102025815,0.396132989,10.14257341,5
8.659689468,0.23,1.376249234,1.4,0.291659063,16.30642467,100.8245281,0.9934,2.881100878,1.017687333,10.75817312,5
10.05167221,0.26,0.083825277,2.2,0.313961119,67.86427394,38.6355794,0.9928,3.724466113,0.858819822,8.122913433,6
3.983184641,0.26,0.235884852,3.2,0.238897553,212.5253336,334.9837301,0.9919,3.414518161,1.022649303,11.21831383,6
14.81255227,0.395,0.27278123,1.4,0.265740858,106.1340867,97.8441335,0.99135,3.459332841,1.0565188,14.12979142,7
3.310619669,0.18,0.198713542,1.3,0.016130913,212.3525153,81.86831402,0.9934,3.002036863,0.418392946,12.77004654,6
8.840415114,0.18,1.778894596,1.4,0.127980286,169.9979202,384.1775568,0.9946,3.53410671,0.75583661,13.35092042,6
9.574214687,0.26,0.803300635,9.4,0.269274852,251.2146888,144.0310734,0.99254,3.443994492,0.272064822,13.64394915,7
5.274123473,0.28,0.220996727,6.9,0.180051507,140.0267121,439.6121533,0.9955,2.999873706,0.284237099,12.59806486,5
8.187146165,0.42,0.803203984,12.8,0.270191211,51.46058307,215.5887354,0.9978,3.784140415,0.683976701,10.96913638,6
4.985668493,0.27,0.007211557,8.4,0.118080562,263.3713018,324.5356131,0.99578,3.477122923,0.770355412,11.2881638,6
3.544791232,0.13,0.471870287,5,0.279169568,131.7144103,242.0915954,0.9945,2.960059038,0.938682886,10.78677998,5
12.24666043,0.25,0.087678755,7.5,0.047090633,91.19092537,20.31669458,0.9965,2.751672819,0.986686881,12.20548469,6
14.77123151,0.16,1.007961425,1.1,0.049749876,264.9653585,318.9845922,0.9927,3.059446286,0.623201859,8.007264127,7
3.827962146,0.17,1.236638981,2.4,0.247849328,142.4654246,449.0186182,0.9938,2.856993106,0.988725646,10.4767114,5
13.24573169,0.31,1.423148046,2.4,0.161578131,263.4424128,181.7714398,0.98867,3.731467207,0.847364273,13.80139586,8
10.44680555,0.245,1.132536057,1.1,0.205892806,44.44106995,402.2982515,0.9927,3.304053215,0.674630225,8.335182035,5
7.995323014,0.17,1.260053913,15.1,0.032662833,137.8318815,80.18031439,0.99684,3.432587244,1.034071933,10.09741725,7
12.3092196,0.27,0.309293839,1.2,0.006998641,173.9349076,444.0490625,0.99002,3.762050934,1.051247659,8.83696853,7
5.518241333,0.22,0.207805574,17.1,0.07728989,80.29445221,176.1117746,1.0001,3.075061818,0.466024942,9.716057049,5
5.467370162,0.32,0.014988284,9.6,0.24143194,186.2541686,16.01640399,0.99286,3.264867815,0.842662655,8.262209489,6
4.471520244,0.34,0.980312419,2,0.222264819,201.5543132,57.47551487,0.98892,3.013544783,0.335807064,13.0188784,6
14.71795333,0.255,0.015805708,2,0.29076095,173.6836307,380.5672542,0.9932,3.398281383,1.035473462,8.243832587,6
6.70358902,0.17,1.379012438,14.55,0.105323349,55.53631327,270.6668289,0.99945,2.838424752,0.519502373,11.96799303,5
14.60578662,0.41,0.17152395,2,0.007875092,272.3019962,108.2567919,0.993,3.325311248,0.720586348,13.60156482,7
6.223916348,0.12,0.98564618,2.3,0.258159884,176.6150742,108.3453899,0.99229,3.668386786,1.07647287,11.82727433,7
13.31307967,0.3,1.044258787,6.8,0.101437109,264.0610948,40.23609157,0.9972,2.902475532,1.017771441,12.30181169,7
5.515202004,0.4,1.259696219,5.1,0.333118327,194.7600071,235.7398124,0.99186,3.740361317,0.671145705,10.99349374,6
12.01576618,0.24,1.638448252,7.5,0.017556348,116.6921202,340.2848348,0.9962,2.714152348,1.019593934,13.02719063,6
4.595390549,0.24,1.73937209,9,0.075309477,204.9702155,95.16365475,0.99262,2.844223493,0.782075457,10.17269118,6
9.948032234,0.24,1.771634179,1,0.200074118,61.1400424,394.1575803,0.993,2.974374118,0.918231546,11.34142664,5
12.39595694,0.19,0.619727638,1.6,0.011311519,104.9564524,243.5837746,0.99248,3.461030421,0.916089623,9.294896282,6
5.937866298,0.33,1.02225887,15.6,0.120723583,133.1962971,101.6329692,0.99907,3.492648824,0.613312421,10.99615569,6
12.49016513,0.23,1.732258324,1.6,0.338221333,155.4151247,270.6764092,0.993,2.810720656,0.684132516,13.74156981,6
14.10057765,0.41,1.725323159,4.9,0.063770439,47.41742598,202.2304004,0.99471,3.632446549,1.00619591,11.4128931,6
9.51018408,0.475,0.19863262,1,0.326078169,110.3766354,283.8314795,0.9904,3.508850335,0.612819569,9.003789774,6
8.482065767,0.27,1.436953254,13.9,0.085479675,274.2535393,148.7565847,0.9984,3.728825185,0.863642171,9.874573717,7
3.887018524,0.22,1.680570707,1.1,0.308998399,228.3971139,191.671173,0.9902,3.800155602,0.503318972,9.458978311,6
11.04653658,0.29,1.175980448,7.35,0.1814893,228.3797061,288.7496024,0.9938,3.450560579,0.915073905,9.123445883,7
10.5334512,0.19,0.982182867,10.8,0.082541594,76.97190002,77.69162527,0.99646,3.694150618,0.950493868,12.86407271,7
7.132353947,0.39,1.587543849,3.6,0.19178068,193.8340844,276.0327462,0.99144,2.828490547,0.906298735,8.006157141,5
11.55905858,0.26,1.431790381,6.4,0.122454242,205.8732574,38.67751571,0.9937,3.288980001,0.461706334,13.81366442,7
8.783409088,0.75,1.477315804,6.3,0.260659757,140.5285336,389.0608047,0.99312,2.994921195,0.686530578,8.796885389,5
6.778966238,0.23,0.307367426,9.7,0.235594875,133.8055843,173.1099384,0.99571,3.115907812,0.894782007,11.1722079,6
14.75146958,0.2,0.15764105,2.5,0.26140841,27.802597,332.1967625,0.9938,3.711518772,0.30647432,13.75729517,6
6.901621729,0.25,0.620004331,13.5,0.078505463,63.552101,62.6564433,0.99784,3.496715672,0.608867021,13.72644512,6
10.26920182,0.18,0.929232079,7.1,0.164574131,5.627728505,428.666181,0.99652,3.506128614,0.30132044,8.145827566,5
4.239288579,0.18,1.27365327,4.5,0.178201538,83.02414968,28.51042429,0.9919,2.786321451,0.233898529,12.52554782,5
9.763482882,0.19,0.660659855,8.9,0.218285847,170.6550286,163.9064538,0.996,3.588686456,0.663095135,12.2611354,7
4.862062563,0.33,1.048546535,2,0.215279638,147.4220557,97.26581073,0.98947,3.527801241,0.471273682,11.32944057,6
5.000546102,0.31,1.193110379,1.8,0.138205783,251.9069732,218.1513392,0.9913,3.225675405,0.859532294,12.6473319,6
8.447665194,0.32,0.224217564,7.4,0.260324653,15.77698363,182.7394476,0.99268,2.756095355,0.735322502,9.939761378,5
11.73051476,0.23,1.497884907,16.3,0.235783203,95.17158084,289.1086312,0.99924,3.131563748,0.80807412,12.55156468,6
14.52851175,0.22,0.385080583,17.5,0.109840741,30.84213484,387.9958726,0.9994,3.107627594,0.439902833,13.23373482,6
3.816059186,0.21,0.762947334,1.6,0.180678741,202.1855782,71.85600203,0.9924,3.054103589,0.853919231,13.29830293,6
4.688951571,0.3,1.245982016,1.5,0.337445979,2.825730311,33.76435662,0.99154,3.435883807,0.842846849,11.93057706,5
9.230895379,0.23,1.424493337,15.4,0.069988297,61.21256295,184.5183629,0.9984,3.574285657,1.014574335,9.890606124,6
4.655137676,0.23,1.749224285,16.45,0.246913489,12.7344217,341.590483,1.00098,3.82200165,0.634340272,11.46620884,5
6.095368554,0.19,0.913411508,5.5,0.110673015,149.4076487,272.0017567,0.99304,2.768016872,0.935278252,11.09420199,6
9.365587416,0.17,0.496238705,1.5,0.095491875,99.5585006,437.6276755,0.9922,3.323679082,0.484045075,14.02116407,6
14.57528912,0.3,0.176823737,4.2,0.088400045,95.07423819,252.8451229,0.9905,3.695234017,0.929777004,12.59973142,8
6.166421393,0.23,0.491237773,2.7,0.28913337,166.7658386,243.1740526,0.9902,3.663841925,0.884291868,9.569501822,6
5.040704148,0.34,0.174906035,5.2,0.111919898,7.027377693,200.2524783,0.99138,3.229464666,0.750364326,12.19291182,5
8.480192527,0.23,1.01356713,9.2,0.31558634,259.6746803,249.5910761,0.997,3.00902742,0.307386,8.376213048,5
12.86800698,0.2,1.180324517,0.9,0.232222543,243.1739215,165.4946422,0.99062,3.236470744,0.471532189,10.20989483,7
7.311091697,0.14,0.500479847,4.6,0.058447142,191.2926846,193.7225701,0.9949,3.836579432,0.509740249,8.967881437,6
13.53203961,0.24,1.541249244,8,0.182587377,62.27791805,307.7772794,0.99577,3.590797506,0.512309039,11.30257622,6
13.37047524,0.22,0.429566032,8.9,0.039775963,142.7728562,294.694695,0.99556,2.753045721,0.686778474,13.91746634,7
6.795722024,0.43,0.749581451,1.1,0.05153315,149.7648499,440.479444,0.9939,3.777184657,0.754778901,9.651885812,5
4.523402798,0.28,0.655784948,1.5,0.167166312,204.4630288,407.9206503,0.99069,2.998856112,0.5561709,9.740445905,5
7.403685902,0.3,1.67597274,4.6,0.069850511,71.4739354,420.8282469,0.9946,3.418397682,0.453719355,8.523405971,5
11.49360379,0.42,0.572093754,8.1,0.271805517,176.4047772,83.12113822,0.9966,3.268049186,0.867315447,12.75182785,6
11.41899906,0.14,0.031336556,1.4,0.117697122,33.45893534,430.319774,0.99212,2.729899315,0.716527615,12.79480368,6
8.43537941,0.19,0.272128862,2.9,0.176315318,157.3839834,264.3944231,0.9908,3.509642902,0.324681342,12.75462641,7
10.2698657,0.32,1.244340829,2.7,0.001645192,26.05590593,31.91798654,0.99067,3.661937287,0.841428431,9.487403265,6
13.92218518,0.19,1.690399848,3.8,0.066914677,160.7286678,74.90604822,0.9932,2.825865335,1.056513079,9.703155429,6
4.734428629,0.15,1.508737999,14.7,0.107100069,43.42740614,444.5395825,0.99792,3.053973136,0.98780325,8.984089307,5
6.620150978,0.24,0.015433144,17.45,0.207275522,222.1160655,377.7088641,0.9997,3.624109457,0.285691795,8.189620152,6
4.819377768,0.25,0.119924035,2,0.134702132,288.8811971,70.5831777,0.9918,2.738875366,0.356274573,8.550812486,5
4.723648343,0.4,0.234704523,10.6,0.031514076,214.4129406,201.7742384,0.9981,3.745765507,0.431575485,10.13310288,5
